-0.66046,0.0181988
-0.641772,0.0189637
-0.620442,0.0189176
-0.603623,0.0195349
-0.586661,0.0183983
-0.569132,0.0166104
-0.550117,0.015466
-0.530217,0.0148348
-0.514614,0.0149293
