-0.251661,0.0749765
-0.256805,0.0763233
-0.252848,0.075195
-0.264879,0.0897564
-0.270011,0.100249
-0.27465,0.106622
-0.27661,0.112584
-0.278377,0.129114
-0.262709,0.134914
